CUST_CODE,BASKET_DOMINANT_MISSION
CUST0000094339,Fresh
CUST0000616217,Fresh
CUST0000616217,Fresh
CUST0000862112,Fresh
CUST0000957189,Fresh
CUST0000903806,Fresh
CUST0000457813,Fresh
CUST0000147841,Fresh
CUST0000144953,Fresh
CUST0000281062,Fresh
CUST0000916315,Mixed
CUST0000801239,Fresh
CUST0000957158,Fresh
CUST0000188187,Grocery
CUST0000263501,Fresh
CUST0000497027,Fresh
CUST0000263501,Fresh
CUST0000074259,Mixed
CUST0000903806,Fresh
CUST0000914076,Fresh
CUST0000832547,Mixed
CUST0000542357,Mixed
CUST0000356221,Fresh
CUST0000669614,Mixed
CUST0000955466,Fresh
CUST0000943845,Mixed
CUST0000978405,Fresh
CUST0000667919,Fresh
CUST0000068970,Fresh
CUST0000978339,Fresh
CUST0000356221,Fresh
CUST0000839174,Fresh
CUST0000451458,Fresh
CUST0000200775,Fresh
CUST0000957189,Mixed
CUST0000709510,Fresh
CUST0000947916,Fresh
CUST0000509062,Fresh
CUST0000947916,Fresh
CUST0000832547,Mixed
CUST0000347023,Grocery
CUST0000669614,Fresh
CUST0000721182,Mixed
CUST0000356221,Mixed
CUST0000214997,Fresh
CUST0000144953,Mixed
CUST0000317126,Fresh
CUST0000096328,Fresh
CUST0000736244,Grocery
CUST0000848249,Mixed
CUST0000644153,Fresh
CUST0000372422,Mixed
CUST0000957158,Fresh
CUST0000280854,Fresh
CUST0000947916,Fresh
CUST0000912899,Mixed
CUST0000551081,Fresh
CUST0000957189,Fresh
CUST0000890061,Fresh
CUST0000133531,Fresh
CUST0000669614,Mixed
CUST0000077225,Fresh
CUST0000156425,Fresh
CUST0000147841,Fresh
CUST0000416013,Fresh
CUST0000947916,Fresh
CUST0000801239,Mixed
CUST0000711835,Fresh
CUST0000947916,Fresh
CUST0000568678,Fresh
CUST0000561915,Mixed
CUST0000801239,Fresh
CUST0000280854,Mixed
CUST0000552058,Fresh
CUST0000736244,Mixed
CUST0000748927,Fresh
CUST0000947916,Fresh
CUST0000947916,Fresh
CUST0000356221,Fresh
CUST0000347023,Grocery
CUST0000947916,Fresh
CUST0000597333,Mixed
CUST0000736244,Fresh
CUST0000673735,Fresh
CUST0000063931,Fresh
CUST0000528711,Fresh
CUST0000540040,Fresh
CUST0000590105,Mixed
CUST0000667919,Fresh
CUST0000695999,Mixed
CUST0000721182,Fresh
CUST0000381208,Fresh
CUST0000464070,Fresh
CUST0000622502,Fresh
CUST0000540040,Mixed
CUST0000996753,Fresh
CUST0000263501,Mixed
CUST0000464070,Fresh
CUST0000188187,Mixed
CUST0000257021,Nonfood
CUST0000844393,Mixed
CUST0000540040,Mixed
CUST0000540040,Fresh
CUST0000356221,Fresh
CUST0000871730,Fresh
CUST0000957158,Mixed
CUST0000540040,Fresh
CUST0000100599,Fresh
CUST0000352529,Fresh
CUST0000957158,Fresh
CUST0000281062,Mixed
CUST0000914464,Fresh
CUST0000667919,Nonfood
CUST0000957189,Fresh
CUST0000894284,Fresh
CUST0000947916,Fresh
CUST0000957158,Fresh
CUST0000832547,Fresh
CUST0000434655,Fresh
CUST0000472158,Mixed
CUST0000138092,Mixed
CUST0000298310,Fresh
CUST0000576800,Mixed
CUST0000662370,Fresh
CUST0000485902,Mixed
CUST0000947916,Fresh
CUST0000721182,Mixed
CUST0000590105,Fresh
CUST0000214997,Fresh
CUST0000281062,Fresh
CUST0000736244,Fresh
CUST0000173993,Fresh
CUST0000329537,Mixed
CUST0000509062,Fresh
CUST0000671293,Fresh
CUST0000632621,Fresh
CUST0000616217,Grocery
CUST0000953474,Fresh
CUST0000356221,Mixed
CUST0000210836,Fresh
CUST0000466448,Mixed
CUST0000160842,Grocery
CUST0000996753,Fresh
CUST0000049077,Fresh
CUST0000947916,Fresh
CUST0000561915,Fresh
CUST0000329537,Mixed
CUST0000472158,Mixed
CUST0000913796,Fresh
CUST0000369586,Fresh
CUST0000463900,Mixed
CUST0000463900,Mixed
CUST0000463900,Fresh
CUST0000176901,Mixed
CUST0000729395,Mixed
CUST0000463900,Fresh
CUST0000463900,Fresh
CUST0000115145,Grocery
CUST0000463900,Fresh
CUST0000554024,Fresh
CUST0000115145,Grocery
CUST0000729395,Mixed
CUST0000045324,Mixed
CUST0000706864,Fresh
CUST0000900749,Grocery
CUST0000900749,Grocery
CUST0000475903,Grocery
CUST0000356221,Grocery
CUST0000482108,Grocery
CUST0000052854,Fresh
CUST0000017325,Fresh
CUST0000052854,Grocery
CUST0000096000,Grocery
CUST0000622502,Fresh
CUST0000845975,Mixed
CUST0000986882,Grocery
CUST0000820750,Fresh
CUST0000750007,Mixed
CUST0000498904,Fresh
CUST0000099658,Mixed
CUST0000794328,Fresh
CUST0000325292,Mixed
CUST0000007392,Fresh
CUST0000021218,Mixed
CUST0000890061,Grocery
CUST0000836210,Fresh
CUST0000995305,Mixed
CUST0000224697,Fresh
CUST0000947916,Mixed
CUST0000947916,Mixed
CUST0000540040,Fresh
CUST0000771768,Mixed
CUST0000916905,Mixed
CUST0000947916,Fresh
CUST0000136384,Fresh
CUST0000794328,Fresh
CUST0000785895,Fresh
CUST0000590382,Fresh
CUST0000947916,Mixed
CUST0000947916,Fresh
CUST0000465162,Fresh
CUST0000105393,Fresh
CUST0000509062,Fresh
CUST0000980195,Fresh
CUST0000276706,Mixed
CUST0000794328,Fresh
CUST0000052854,Fresh
CUST0000540040,Fresh
CUST0000540040,Fresh
CUST0000720862,Mixed
CUST0000325292,Mixed
CUST0000361812,Mixed
CUST0000846525,Fresh
CUST0000645878,Fresh
CUST0000393587,Mixed
CUST0000890061,Grocery
CUST0000021218,Mixed
CUST0000605493,Fresh
CUST0000540040,Fresh
CUST0000997078,Grocery
CUST0000202661,Mixed
CUST0000947916,Fresh
CUST0000568678,Fresh
CUST0000955923,Fresh
CUST0000202661,Mixed
CUST0000325292,Fresh
CUST0000540040,Fresh
CUST0000681996,Mixed
CUST0000890061,Fresh
CUST0000785895,Fresh
CUST0000540040,Fresh
CUST0000325292,Fresh
CUST0000947916,Fresh
CUST0000457813,Fresh
CUST0000146080,Fresh
CUST0000912102,Fresh
CUST0000947916,Nonfood
CUST0000801239,Fresh
CUST0000667919,Mixed
CUST0000845375,Fresh
CUST0000947916,Mixed
CUST0000133531,Mixed
CUST0000811783,Mixed
CUST0000057656,Mixed
CUST0000540040,Fresh
CUST0000920258,Fresh
CUST0000324423,Grocery
CUST0000644153,Fresh
CUST0000325292,Mixed
CUST0000271582,Mixed
CUST0000990465,Fresh
CUST0000542357,Fresh
CUST0000785895,Fresh
CUST0000203439,Mixed
CUST0000916905,Mixed
CUST0000135397,Fresh
CUST0000827074,Mixed
CUST0000704959,Fresh
CUST0000383052,Fresh
CUST0000105393,Fresh
CUST0000448937,Mixed
CUST0000509226,Fresh
CUST0000135397,Fresh
CUST0000398965,Fresh
CUST0000361701,Fresh
CUST0000393587,Mixed
CUST0000200767,Fresh
CUST0000540040,Fresh
CUST0000995115,Fresh
CUST0000207530,Fresh
CUST0000448280,Fresh
CUST0000578349,Mixed
CUST0000920258,Fresh
CUST0000885891,Fresh
CUST0000135397,Fresh
CUST0000947916,Fresh
CUST0000398965,Fresh
CUST0000160452,Grocery
CUST0000127841,Fresh
CUST0000329537,Mixed
CUST0000509226,Fresh
CUST0000509062,Mixed
CUST0000410483,Fresh
CUST0000094339,Fresh
CUST0000896306,Mixed
CUST0000293743,Fresh
CUST0000572630,Fresh
CUST0000661427,Fresh
CUST0000457813,Mixed
CUST0000160899,Mixed
CUST0000947916,Fresh
CUST0000540040,Fresh
CUST0000173993,Fresh
CUST0000457813,Mixed
CUST0000509062,Fresh
CUST0000037123,Fresh
CUST0000200775,Mixed
CUST0000281062,Fresh
CUST0000115566,Fresh
CUST0000990465,Mixed
CUST0000540040,Fresh
CUST0000644153,Fresh
CUST0000990465,Mixed
CUST0000947916,Fresh
CUST0000297115,Mixed
CUST0000082996,Fresh
CUST0000947916,Fresh
CUST0000644153,Fresh
CUST0000770451,Fresh
CUST0000540040,Fresh
CUST0000280656,Fresh
CUST0000540040,Fresh
CUST0000785895,Fresh
CUST0000938246,Grocery
CUST0000329537,Mixed
CUST0000383052,Fresh
CUST0000673735,Fresh
CUST0000293743,Fresh
CUST0000046978,Mixed
CUST0000590382,Fresh
CUST0000749748,Fresh
CUST0000457813,Fresh
CUST0000325292,Fresh
CUST0000509062,Fresh
CUST0000325292,Fresh
CUST0000540040,Mixed
CUST0000832547,Mixed
CUST0000947916,Fresh
CUST0000605493,Fresh
CUST0000540040,Fresh
CUST0000537241,Mixed
CUST0000947916,Mixed
CUST0000325292,Fresh
CUST0000644153,Fresh
CUST0000644153,Fresh
CUST0000554123,Fresh
CUST0000568678,Mixed
CUST0000947916,Mixed
CUST0000285664,Fresh
CUST0000325292,Fresh
CUST0000680280,Fresh
CUST0000554024,Fresh
CUST0000540040,Fresh
CUST0000885891,Fresh
CUST0000896306,Mixed
CUST0000836803,Fresh
CUST0000470040,Fresh
CUST0000464070,Fresh
CUST0000916905,Mixed
CUST0000801239,Fresh
CUST0000333347,Mixed
CUST0000420363,Fresh
CUST0000457813,Mixed
CUST0000420363,Fresh
CUST0000333347,Mixed
CUST0000076365,Grocery
CUST0000916905,Mixed
CUST0000420363,Fresh
CUST0000485902,Fresh
CUST0000472158,Nonfood
CUST0000420363,Mixed
CUST0000472158,Nonfood
CUST0000420363,Fresh
CUST0000076365,Mixed
CUST0000997635,Nonfood
CUST0000419761,Nonfood
CUST0000200767,Fresh
CUST0000472158,Nonfood
CUST0000457813,Mixed
CUST0000173993,Grocery
CUST0000420363,Fresh
CUST0000200767,Mixed
CUST0000872455,Mixed
CUST0000154415,Mixed
CUST0000107193,Mixed
CUST0000542357,Fresh
CUST0000381019,Fresh
CUST0000936813,Fresh
CUST0000176653,Fresh
CUST0000936813,Mixed
CUST0000666226,Mixed
CUST0000424316,Mixed
CUST0000666226,Fresh
CUST0000662600,Mixed
CUST0000457813,Mixed
CUST0000410483,Nonfood
CUST0000892803,Mixed
CUST0000200987,Fresh
CUST0000561915,Mixed
CUST0000947916,Mixed
CUST0000781030,Mixed
CUST0000275967,Nonfood
CUST0000335064,Nonfood
CUST0000896306,Mixed
CUST0000257202,Mixed
CUST0000622535,Mixed
CUST0000751869,Fresh
CUST0000275967,Fresh
CUST0000467543,Mixed
CUST0000117023,Mixed
CUST0000561915,Mixed
CUST0000633906,Mixed
CUST0000074259,Mixed
CUST0000681638,Mixed
CUST0000738722,Nonfood
CUST0000472158,Fresh
CUST0000188540,Mixed
CUST0000537241,Mixed
CUST0000848108,Fresh
CUST0000460580,Mixed
CUST0000184517,Grocery
CUST0000962210,Grocery
CUST0000263490,Grocery
CUST0000826933,Grocery
CUST0000575056,Mixed
CUST0000184517,Grocery
CUST0000826933,Mixed
CUST0000107193,Mixed
CUST0000644893,Fresh
CUST0000467543,Fresh
CUST0000141780,Fresh
CUST0000181184,Mixed
CUST0000503093,Fresh
CUST0000914464,Fresh
CUST0000664742,Fresh
CUST0000575056,Fresh
CUST0000109773,Mixed
CUST0000214594,Mixed
CUST0000202661,Mixed
CUST0000995305,Fresh
CUST0000200767,Fresh
CUST0000657952,Fresh
CUST0000627121,Fresh
CUST0000845975,Mixed
CUST0000809769,Mixed
CUST0000687519,Fresh
CUST0000944007,Fresh
CUST0000809769,Fresh
CUST0000587601,Mixed
CUST0000231274,Fresh
CUST0000142044,Fresh
CUST0000741711,Mixed
CUST0000914464,Fresh
CUST0000961918,Grocery
CUST0000758622,Mixed
CUST0000124183,Fresh
CUST0000472158,Fresh
CUST0000944007,Fresh
CUST0000944007,Fresh
CUST0000071601,Fresh
CUST0000785895,Fresh
CUST0000657952,Fresh
CUST0000448280,Mixed
CUST0000455145,Mixed
CUST0000575056,Fresh
CUST0000124183,Fresh
CUST0000638824,Fresh
CUST0000002637,Grocery
CUST0000724166,Mixed
CUST0000587601,Grocery
CUST0000200767,Fresh
CUST0000350287,Grocery
CUST0000527725,Mixed
CUST0000999593,Fresh
CUST0000200767,Fresh
CUST0000961918,Mixed
CUST0000451458,Fresh
CUST0000771768,Fresh
CUST0000298310,Mixed
CUST0000280854,Mixed
CUST0000657020,Fresh
CUST0000917659,Mixed
CUST0000461850,Mixed
CUST0000638824,Fresh
CUST0000618211,Fresh
CUST0000202661,Mixed
CUST0000706608,Fresh
CUST0000002637,Grocery
CUST0000393587,Mixed
CUST0000923911,Grocery
CUST0000498546,Fresh
CUST0000503093,Fresh
CUST0000687519,Fresh
CUST0000472158,Grocery
CUST0000174561,Mixed
CUST0000706608,Fresh
CUST0000550825,Fresh
CUST0000461850,Mixed
CUST0000575056,Mixed
CUST0000664742,Mixed
CUST0000200767,Fresh
CUST0000629745,Mixed
CUST0000546630,Fresh
CUST0000475740,Fresh
CUST0000275796,Fresh
CUST0000403088,Fresh
CUST0000724166,Mixed
CUST0000505771,Fresh
CUST0000091658,Fresh
CUST0000917659,Fresh
CUST0000755461,Fresh
CUST0000403088,Fresh
CUST0000124183,Fresh
CUST0000109773,Mixed
CUST0000472158,Mixed
CUST0000214594,Mixed
CUST0000312034,Fresh
CUST0000944007,Fresh
CUST0000741711,Mixed
CUST0000785895,Fresh
CUST0000275796,Fresh
CUST0000160899,Fresh
CUST0000585617,Mixed
CUST0000550825,Fresh
CUST0000827833,Fresh
CUST0000986734,Fresh
CUST0000585617,Mixed
CUST0000188187,Grocery
CUST0000634693,Mixed
CUST0000590074,Fresh
CUST0000832547,Fresh
CUST0000735727,Fresh
CUST0000142044,Mixed
CUST0000587601,Fresh
CUST0000232607,Mixed
CUST0000780008,Grocery
CUST0000174561,Mixed
CUST0000298310,Fresh
CUST0000994038,Fresh
CUST0000109773,Fresh
CUST0000275796,Fresh
CUST0000587601,Fresh
CUST0000664742,Mixed
CUST0000852304,Fresh
CUST0000120273,Fresh
CUST0000317126,Fresh
CUST0000461850,Fresh
CUST0000159136,Fresh
CUST0000200767,Fresh
CUST0000777781,Fresh
CUST0000297112,Fresh
CUST0000461850,Fresh
CUST0000603024,Fresh
CUST0000317126,Fresh
CUST0000349165,Mixed
CUST0000268143,Fresh
CUST0000461850,Mixed
CUST0000200767,Fresh
CUST0000120273,Fresh
CUST0000310147,Fresh
CUST0000461850,Fresh
CUST0000416322,Fresh
CUST0000461850,Fresh
CUST0000461850,Fresh
CUST0000399671,Fresh
CUST0000785895,Fresh
CUST0000503338,Fresh
CUST0000961918,Fresh
CUST0000120273,Fresh
CUST0000208696,Mixed
CUST0000633237,Fresh
CUST0000290660,Fresh
CUST0000159136,Fresh
CUST0000067538,Grocery
CUST0000349165,Mixed
CUST0000461850,Fresh
CUST0000310147,Fresh
CUST0000777781,Fresh
CUST0000461850,Fresh
CUST0000563864,Grocery
CUST0000115925,Mixed
CUST0000622535,Fresh
CUST0000537317,Fresh
CUST0000914464,Fresh
CUST0000914464,Fresh
CUST0000160452,Mixed
CUST0000017325,Mixed
CUST0000297115,Mixed
CUST0000017325,Fresh
CUST0000160452,Mixed
CUST0000297115,Mixed
CUST0000363524,Mixed
CUST0000297115,Fresh
CUST0000297115,Mixed
CUST0000208798,Nonfood
CUST0000297115,Mixed
CUST0000297115,Mixed
CUST0000297115,Nonfood
CUST0000203216,Grocery
CUST0000297115,Mixed
CUST0000297115,Mixed
CUST0000297115,Nonfood
CUST0000297115,Grocery
CUST0000297115,Mixed
CUST0000633906,Mixed
CUST0000297115,Fresh
CUST0000297115,Mixed
CUST0000511022,Mixed
CUST0000519446,Mixed
CUST0000785895,Fresh
CUST0000000689,Nonfood
CUST0000021218,Grocery
CUST0000529848,Mixed
CUST0000037123,Fresh
CUST0000451458,Mixed
CUST0000529848,Mixed
CUST0000016404,Nonfood
CUST0000160721,Nonfood
CUST0000359238,Grocery
CUST0000256627,Nonfood
CUST0000689242,Fresh
CUST0000826933,Fresh
CUST0000335064,Fresh
CUST0000944007,Fresh
CUST0000418388,Fresh
CUST0000944007,Fresh
CUST0000219525,Fresh
CUST0000590382,Fresh
CUST0000335064,Fresh
CUST0000590382,Fresh
CUST0000751170,Fresh
CUST0000236161,Fresh
CUST0000401455,Fresh
CUST0000275796,Fresh
CUST0000892494,Mixed
CUST0000826933,Fresh
CUST0000418388,Fresh
CUST0000794855,Mixed
CUST0000352929,Fresh
CUST0000352929,Fresh
CUST0000944007,Fresh
CUST0000826933,Fresh
CUST0000418388,Fresh
CUST0000352929,Fresh
CUST0000401455,Fresh
CUST0000804573,Fresh
CUST0000804573,Fresh
CUST0000778112,Fresh
CUST0000916315,Mixed
CUST0000028322,Fresh
CUST0000933646,Mixed
CUST0000751202,Fresh
CUST0000943599,Grocery
CUST0000028322,Fresh
CUST0000028322,Fresh
CUST0000566965,Fresh
CUST0000584803,Fresh
CUST0000418388,Fresh
CUST0000111873,Grocery
CUST0000924591,Fresh
CUST0000923296,Fresh
CUST0000111873,Fresh
CUST0000361812,Mixed
CUST0000418388,Fresh
CUST0000272467,Fresh
CUST0000420363,Grocery
CUST0000944007,Mixed
CUST0000361812,Mixed
CUST0000566965,Fresh
CUST0000418388,Fresh
CUST0000012784,Fresh
CUST0000420363,Fresh
CUST0000272467,Fresh
CUST0000418388,Fresh
CUST0000057847,Fresh
CUST0000584803,Fresh
CUST0000280656,Fresh
CUST0000418388,Fresh
CUST0000140448,Mixed
CUST0000361812,Fresh
CUST0000008415,Fresh
CUST0000989319,Fresh
CUST0000591629,Fresh
CUST0000915203,Mixed
CUST0000578349,Mixed
CUST0000036136,Mixed
CUST0000241132,Fresh
CUST0000633906,Mixed
CUST0000591629,Fresh
CUST0000500238,Grocery
CUST0000774938,Mixed
CUST0000467543,Fresh
CUST0000657952,Fresh
CUST0000934360,Mixed
CUST0000751850,Mixed
CUST0000687519,Grocery
CUST0000613436,Mixed
CUST0000275796,Fresh
CUST0000694668,Fresh
CUST0000236161,Fresh
CUST0000575056,Fresh
CUST0000733782,Fresh
CUST0000299037,Fresh
CUST0000809879,Fresh
CUST0000013258,Fresh
CUST0000299037,Fresh
CUST0000809879,Mixed
CUST0000809879,Fresh
CUST0000809879,Fresh
CUST0000418388,Fresh
CUST0000352929,Fresh
CUST0000441856,Fresh
CUST0000434013,Fresh
CUST0000236161,Fresh
CUST0000809879,Mixed
CUST0000275796,Fresh
CUST0000479777,Fresh
CUST0000633906,Fresh
CUST0000820340,Fresh
CUST0000633906,Mixed
CUST0000704959,Fresh
CUST0000986734,Fresh
CUST0000470040,Fresh
CUST0000937197,Mixed
CUST0000230478,Fresh
CUST0000770451,Fresh
CUST0000122195,Grocery
CUST0000811783,Fresh
CUST0000202661,Mixed
CUST0000414799,Fresh
CUST0000803062,Mixed
CUST0000202661,Mixed
CUST0000293743,Fresh
CUST0000236914,Fresh
CUST0000811783,Fresh
CUST0000961285,Fresh
CUST0000937197,Mixed
CUST0000537241,Mixed
CUST0000811783,Fresh
CUST0000203439,Fresh
CUST0000122195,Grocery
CUST0000203439,Mixed
CUST0000202661,Mixed
CUST0000359604,Fresh
CUST0000203216,Fresh
CUST0000671293,Fresh
CUST0000671293,Fresh
CUST0000671293,Fresh
CUST0000161319,Fresh
CUST0000339006,Fresh
CUST0000140525,Mixed
CUST0000339006,Fresh
CUST0000990465,Fresh
CUST0000603024,Fresh
CUST0000146080,Nonfood
CUST0000676683,Mixed
CUST0000995115,Nonfood
CUST0000863326,Mixed
CUST0000505771,Nonfood
CUST0000450393,Nonfood
CUST0000400799,Fresh
CUST0000297115,Fresh
CUST0000667919,Fresh
CUST0000297115,Fresh
CUST0000041078,Nonfood
CUST0000543362,Mixed
CUST0000297115,Mixed
CUST0000994038,Fresh
CUST0000827833,Nonfood
CUST0000667919,Nonfood
CUST0000914076,Fresh
CUST0000938246,Mixed
CUST0000297115,Fresh
CUST0000041078,Nonfood
CUST0000001194,Fresh
CUST0000667919,Nonfood
CUST0000995115,Nonfood
CUST0000543122,Nonfood
CUST0000995115,Mixed
CUST0000995115,Nonfood
CUST0000576800,Fresh
CUST0000995115,Nonfood
CUST0000670922,Nonfood
CUST0000138092,Mixed
CUST0000576800,Mixed
CUST0000605493,Fresh
CUST0000250178,Mixed
CUST0000381297,Nonfood
CUST0000203216,Mixed
CUST0000381297,Nonfood
CUST0000379344,Nonfood
CUST0000852304,Nonfood
CUST0000364905,Mixed
CUST0000184646,Nonfood
CUST0000869175,Nonfood
CUST0000561927,Mixed
CUST0000940241,Nonfood
CUST0000364905,Mixed
CUST0000809769,Mixed
CUST0000241132,Nonfood
CUST0000419779,Nonfood
CUST0000804061,Nonfood
CUST0000202661,Nonfood
CUST0000893334,Nonfood
CUST0000809769,Mixed
CUST0000940241,Nonfood
CUST0000859124,Mixed
CUST0000469228,Nonfood
CUST0000994038,Nonfood
CUST0000160452,Nonfood
CUST0000953749,Nonfood
CUST0000925831,Nonfood
CUST0000936813,Mixed
CUST0000774241,Fresh
CUST0000446902,Mixed
CUST0000584859,Fresh
CUST0000836210,Fresh
CUST0000836210,Fresh
CUST0000196337,Mixed
CUST0000878416,Fresh
CUST0000446902,Mixed
CUST0000785895,Fresh
CUST0000925831,Grocery
CUST0000379060,Fresh
CUST0000890061,Mixed
CUST0000927898,Grocery
CUST0000862295,Grocery
CUST0000325292,Grocery
CUST0000635457,Mixed
CUST0000986734,Fresh
CUST0000470040,Grocery
CUST0000827833,Grocery
CUST0000303829,Grocery
CUST0000032037,Grocery
CUST0000094339,Grocery
CUST0000986734,Mixed
CUST0000898638,Mixed
CUST0000584803,Grocery
CUST0000133531,Mixed
CUST0000934360,Grocery
CUST0000785895,Fresh
CUST0000666899,Grocery
CUST0000890061,Mixed
CUST0000666899,Grocery
CUST0000448168,Mixed
CUST0000719925,Grocery
CUST0000335064,Grocery
CUST0000223864,Fresh
CUST0000584803,Grocery
CUST0000890061,Grocery
CUST0000029792,Grocery
CUST0000666899,Grocery
CUST0000183115,Grocery
CUST0000099658,Grocery
CUST0000099658,Fresh
CUST0000379060,Fresh
CUST0000364905,Grocery
CUST0000554123,Mixed
CUST0000190355,Fresh
CUST0000687519,Fresh
CUST0000638261,Fresh
CUST0000845375,Fresh
CUST0000585617,Mixed
CUST0000138092,Fresh
CUST0000590382,Mixed
CUST0000028322,Fresh
CUST0000590382,Grocery
CUST0000590382,Fresh
CUST0000590382,Fresh
CUST0000285720,Mixed
CUST0000955923,Fresh
CUST0000105820,Fresh
CUST0000275796,Grocery
CUST0000252383,Fresh
CUST0000661427,Fresh
CUST0000590382,Fresh
CUST0000590382,Fresh
CUST0000420363,Fresh
CUST0000605493,Fresh
CUST0000552533,Grocery
CUST0000590382,Fresh
CUST0000999024,Mixed
CUST0000461850,Fresh
CUST0000720862,Fresh
CUST0000590382,Fresh
CUST0000420363,Fresh
CUST0000590382,Fresh
CUST0000461850,Fresh
CUST0000906450,Fresh
CUST0000590382,Mixed
CUST0000590382,Fresh
CUST0000246378,Fresh
CUST0000557293,Fresh
CUST0000590382,Fresh
CUST0000461850,Fresh
CUST0000914464,Fresh
CUST0000132570,Fresh
CUST0000420363,Fresh
CUST0000420363,Fresh
CUST0000105820,Fresh
CUST0000242943,Fresh
CUST0000616217,Mixed
CUST0000529710,Fresh
CUST0000420363,Grocery
CUST0000461850,Fresh
CUST0000138092,Fresh
CUST0000590382,Fresh
CUST0000099290,Fresh
CUST0000420363,Fresh
CUST0000068394,Fresh
CUST0000590382,Fresh
CUST0000227584,Mixed
CUST0000420363,Grocery
CUST0000944007,Grocery
CUST0000280656,Grocery
CUST0000217400,Mixed
CUST0000393587,Mixed
CUST0000957189,Mixed
CUST0000957189,Grocery
CUST0000285720,Mixed
CUST0000393587,Grocery
CUST0000393587,Mixed
CUST0000465537,Grocery
CUST0000285720,Fresh
CUST0000393587,Fresh
CUST0000393587,Mixed
CUST0000393587,Mixed
CUST0000379060,Grocery
CUST0000393587,Grocery
CUST0000017325,Mixed
CUST0000393587,Mixed
CUST0000393587,Grocery
CUST0000605487,Nonfood
CUST0000414799,Grocery
CUST0000605487,Nonfood
CUST0000846433,Grocery
CUST0000378031,Fresh
CUST0000420363,Grocery
CUST0000874376,Mixed
CUST0000688013,Mixed
CUST0000200767,Fresh
CUST0000529848,Fresh
CUST0000420363,Mixed
CUST0000120273,Fresh
CUST0000590105,Fresh
